"archive_path","uncompressed_bytes","compressed_bytes","extension","crc32","review_required","review_reasons"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201516/stage2_weights.pt","3743506","3047849",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201516/stage3_switches_normal.json","318","63",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201516/stage3_switches_reduce.json","318","59",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201516/stage3_weights.pt","2858998","2263352",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed1__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064002/arch_probs_final_normal.npy","576","255",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed1__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064002/arch_probs_final_reduce.npy","576","249",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed1__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064002/arch_probs_stage1_normal_global.npy","576","462",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed1__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064002/arch_probs_stage1_normal_local.npy","576","462",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed1__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064002/arch_probs_stage1_reduce_global.npy","576","526",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed1__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064002/arch_probs_stage1_reduce_local.npy","576","526",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed1__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064002/arch_probs_stage2_normal_global.npy","576","386",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed1__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064002/arch_probs_stage2_normal_local.npy","408","360",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed1__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064002/arch_probs_stage2_reduce_global.npy","576","382",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed1__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064002/arch_probs_stage2_reduce_local.npy","408","350",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed1__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064002/arch_probs_stage3_normal_global.npy","576","281",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed1__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064002/arch_probs_stage3_normal_local.npy","296","249",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed1__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064002/arch_probs_stage3_reduce_global.npy","576","281",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed1__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064002/arch_probs_stage3_reduce_local.npy","296","249",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed1__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064002/final_ops_normal.csv","212","118",".csv","","True","review_extension:.csv;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed1__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064002/final_ops_reduce.csv","212","122",".csv","","True","review_extension:.csv;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed1__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064002/final_switches_normal.json","240","60",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed1__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064002/final_switches_reduce.json","240","61",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed1__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064002/genotype.json","1072","185",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed1__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064002/genotype.txt","417","154",".txt","","True","generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed1__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064002/run_args.json","1211","517",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed1__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064002/search.log","37946","7434",".log","","True","review_extension:.log;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed1__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064002/stage1_switches_normal.json","822","116",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed1__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064002/stage1_switches_reduce.json","822","90",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed1__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064002/stage1_weights.pt","3025416","2470028",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed1__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064002/stage2_switches_normal.json","570","103",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed1__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064002/stage2_switches_reduce.json","570","91",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed1__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064002/stage2_weights.pt","3520710","2859603",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed1__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064002/stage3_switches_normal.json","318","63",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed1__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064002/stage3_switches_reduce.json","318","62",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed1__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064002/stage3_weights.pt","2691362","2131204",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed2__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-170008/arch_probs_final_normal.npy","576","263",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed2__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-170008/arch_probs_final_reduce.npy","576","238",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed2__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-170008/arch_probs_stage1_normal_global.npy","576","459",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed2__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-170008/arch_probs_stage1_normal_local.npy","576","459",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed2__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-170008/arch_probs_stage1_reduce_global.npy","576","523",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed2__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-170008/arch_probs_stage1_reduce_local.npy","576","523",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed2__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-170008/arch_probs_stage2_normal_global.npy","576","392",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed2__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-170008/arch_probs_stage2_normal_local.npy","408","360",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed2__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-170008/arch_probs_stage2_reduce_global.npy","576","387",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed2__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-170008/arch_probs_stage2_reduce_local.npy","408","360",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed2__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-170008/arch_probs_stage3_normal_global.npy","576","281",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed2__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-170008/arch_probs_stage3_normal_local.npy","296","248",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed2__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-170008/arch_probs_stage3_reduce_global.npy","576","277",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed2__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-170008/arch_probs_stage3_reduce_local.npy","296","247",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed2__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-170008/final_ops_normal.csv","212","106",".csv","","True","review_extension:.csv;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed2__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-170008/final_ops_reduce.csv","212","116",".csv","","True","review_extension:.csv;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed2__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-170008/final_switches_normal.json","240","56",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed2__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-170008/final_switches_reduce.json","240","59",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed2__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-170008/genotype.json","1072","176",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed2__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-170008/genotype.txt","417","145",".txt","","True","generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed2__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-170008/run_args.json","1211","517",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed2__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-170008/search.log","37962","7314",".log","","True","review_extension:.log;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed2__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-170008/stage1_switches_normal.json","822","111",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed2__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-170008/stage1_switches_reduce.json","822","99",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed2__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-170008/stage1_weights.pt","3025416","2469510",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed2__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-170008/stage2_switches_normal.json","570","97",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed2__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-170008/stage2_switches_reduce.json","570","96",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed2__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-170008/stage2_weights.pt","3870078","3159715",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed2__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-170008/stage3_switches_normal.json","318","59",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed2__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-170008/stage3_switches_reduce.json","318","58",".json","","True","review_extension:.json;generated_or_historical_output"
